experiment,step,epoch,token_avg_loss,loss,eval_loss,grad_norm,learning_rate,total_tokens,eval_runtime,eval_samples_per_second,eval_steps_per_second
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3470,0.3597159591561706,0.4118,1.573,,0.6857011914253235,0.0001933415724932278,75061,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3480,0.3607526045716063,0.4736,1.5885,,0.5203754901885986,0.00019330243411322856,70668,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3490,0.3617892499870419,0.371,1.5184,,0.6174993515014648,0.00019326318502700294,62903,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3500,0.36282589540247756,0.4266,1.5768,,0.5419466495513916,0.0001932238252811212,74399,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3500,0.36282589540247756,0.4887,,0.41335898637771606,,,64752,54.4921,91.756,2.881
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3510,0.36386254081791325,0.4393,1.5944,,0.589100182056427,0.0001931843549222849,66195,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3520,0.3648991862333489,0.3682,1.5147,,0.6761285066604614,0.0001931447739973268,68369,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3530,0.3659358316487845,0.4101,1.5921,,0.5551846623420715,0.00019310508255321093,77985,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3540,0.3669724770642202,0.4211,1.5532,,0.7325056195259094,0.00019306528063703246,64422,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3550,0.36800912247965584,0.4251,1.5546,,0.580591082572937,0.0001930253682960175,73850,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3560,0.36904576789509147,0.4763,1.6524,,0.5821804404258728,0.00019298534557752337,67776,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3570,0.37008241331052716,0.3897,1.5145,,0.6064778566360474,0.0001929452125290382,64689,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3580,0.3711190587259628,0.4381,1.5577,,0.5662849545478821,0.00019290496919818114,81105,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3590,0.3721557041413984,0.3832,1.6493,,0.7016916871070862,0.0001928646156327021,60154,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3600,0.37319234955683406,0.3884,1.5176,,0.5565366148948669,0.00019282415188048187,69438,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3610,0.37422899497226975,0.4587,1.5617,,0.5128602981567383,0.00019278357798953194,77550,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3620,0.3752656403877054,0.3748,1.5248,,0.6653034090995789,0.00019274289400799448,61517,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3630,0.376302285803141,0.4106,1.5368,,0.5335695147514343,0.00019270209998414228,74598,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3640,0.3773389312185767,0.5097,1.5856,,0.577669620513916,0.00019266119596637876,75982,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3650,0.37837557663401233,0.3703,1.509,,0.5867695808410645,0.00019262018200323774,65316,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3660,0.37941222204944797,0.5267,1.586,,0.5678274631500244,0.0001925790581433836,77836,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3670,0.38044886746488366,0.4024,1.6326,,0.6222628951072693,0.00019253782443561106,59020,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3680,0.3814855128803193,0.4099,1.5011,,0.6207395792007446,0.0001924964809288452,74739,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3690,0.3825221582957549,0.4839,1.5551,,0.5001740455627441,0.00019245502767214134,80662,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3700,0.3835588037111906,0.3711,1.5092,,0.6009032726287842,0.00019241346471468508,62033,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3710,0.38459544912662624,0.4408,1.5776,,0.5131984353065491,0.00019237179210579216,73276,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3720,0.3856320945420619,0.4587,1.6075,,0.5797728300094604,0.00019233000989490843,66727,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3730,0.38666873995749756,0.3602,1.5095,,0.67817223072052,0.0001922881181316097,70661,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3740,0.3877053853729332,0.4895,1.5627,,0.5486442446708679,0.00019224611686560197,78673,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3750,0.38874203078836883,0.3948,1.5836,,0.7008852362632751,0.00019220400614672093,60115,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3750,0.38874203078836883,0.4992,,0.4087120294570923,,,65948,64.4438,77.587,2.436
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3760,0.38977867620380446,0.4177,1.5211,,0.6668890118598938,0.0001921617860249323,71710,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3770,0.39081532161924015,0.4694,1.5892,,0.576068639755249,0.00019211945655033157,72499,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3780,0.3918519670346758,0.4048,1.5072,,0.5184717178344727,0.00019207701777314396,62223,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3790,0.3928886124501114,0.4261,1.575,,0.5547011494636536,0.00019203446974372439,76095,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3800,0.3939252578655471,0.4782,1.621,,0.6585066318511963,0.0001919918125125574,67489,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3810,0.39496190328098274,0.3402,1.5028,,0.5461810827255249,0.00019194904613025715,72824,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3820,0.3959985486964184,0.4529,1.5361,,0.5089845657348633,0.00019190617064756725,72892,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3830,0.39703519411185406,0.4203,1.515,,0.6566956639289856,0.00019186318611536077,65553,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3840,0.3980718395272897,0.3711,1.5594,,0.5249775648117065,0.00019182009258464025,70626,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3850,0.39910848494272533,0.4747,1.574,,0.5882236361503601,0.00019177689010653744,73479,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3860,0.400145130358161,0.4326,1.5122,,0.584431529045105,0.00019173357873231343,70696,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3870,0.40118177577359665,0.4537,1.6215,,0.6443204283714294,0.00019169015851335853,71295,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3880,0.4022184211890323,0.4755,1.566,,0.6007131934165955,0.00019164662950119218,72692,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3890,0.4032550666044679,0.3859,1.4971,,0.6164790987968445,0.00019160299174746285,69936,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3900,0.4042917120199036,0.4063,1.6075,,0.5229465365409851,0.00019155924530394813,71395,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3910,0.40532835743533924,0.3641,1.5041,,0.6744875311851501,0.0001915153902225545,64429,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3920,0.40636500285077487,0.454,1.5481,,0.5620049834251404,0.0001914714265553174,76818,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3930,0.40740164826621056,0.4543,1.5258,,0.619799017906189,0.00019142735435440106,74941,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3940,0.4084382936816462,0.3959,1.5111,,0.6112759709358215,0.00019138317367209853,68371,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3950,0.4094749390970818,0.4165,1.5525,,0.6082704663276672,0.00019133888456083153,71559,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3960,0.4105115845125175,0.5337,1.6132,,0.5543808937072754,0.00019129448707315048,72567,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3970,0.41154822992795315,0.3592,1.5019,,0.5623288154602051,0.00019124998126173435,69108,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3980,0.4125848753433888,0.445,1.566,,0.498884916305542,0.00019120536717939074,73428,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3990,0.41362152075882447,0.4339,1.4908,,0.6036494374275208,0.00019116064487905557,64758,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4000,0.4146581661742601,0.4029,1.602,,0.5962198972702026,0.00019111581441379322,71086,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4000,0.4146581661742601,0.469,,0.40397146344184875,,,65202,54.753,91.319,2.867
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4010,0.41569481158969573,0.4549,1.6097,,0.5519488453865051,0.00019107087583679645,72752,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4020,0.41673145700513137,0.3995,1.4679,,0.6059325337409973,0.00019102582920138631,70092,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4030,0.41776810242056706,0.4648,1.6016,,0.5319671630859375,0.00019098067456101197,72181,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4040,0.4188047478360027,0.4511,1.5547,,0.6735473275184631,0.00019093541196925086,66539,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4050,0.4198413932514383,0.392,1.4965,,0.5793274641036987,0.00019089004147980837,71801,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4060,0.420878038666874,0.4632,1.5519,,0.538056492805481,0.00019084456314651807,71936,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4070,0.42191468408230964,0.4224,1.5016,,0.6506003737449646,0.00019079897702334138,68892,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4080,0.4229513294977453,0.4456,1.5528,,0.5437598824501038,0.00019075328316436763,73204,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4090,0.42398797491318096,0.4835,1.5775,,0.5116537809371948,0.000190707481623814,74286,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4100,0.4250246203286166,0.3718,1.4725,,0.6014133095741272,0.00019066157245602546,65349,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4110,0.42606126574405223,0.4727,1.5375,,0.5478833913803101,0.00019061555571547466,76046,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4120,0.4270979111594879,0.4524,1.5996,,0.7274998426437378,0.00019056943145676186,63778,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4130,0.42813455657492355,0.3796,1.4306,,0.5696590542793274,0.00019052319973461495,71256,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4140,0.4291712019903592,0.4699,1.5554,,0.5066081285476685,0.00019047686060388928,76499,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4150,0.4302078474057949,0.3974,1.5548,,0.6250494122505188,0.0001904304141195677,62124,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4160,0.4312444928212305,0.4794,1.4862,,0.5360016822814941,0.0001903838603367603,78375,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4170,0.43228113823666614,0.4482,1.5985,,0.54422527551651,0.0001903371993107047,70281,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4180,0.4333177836521018,0.3851,1.4484,,0.7714735269546509,0.0001902904310967656,70171,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4190,0.43435442906753746,0.5089,1.5831,,0.5377123951911926,0.00019024355575043492,77717,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4200,0.4353910744829731,0.4134,1.6456,,0.6308497786521912,0.00019019657332733174,64271,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4210,0.43642771989840873,0.3917,1.4208,,0.6260226368904114,0.00019014948388320214,72983,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4220,0.4374643653138444,0.4386,1.5701,,0.4689141809940338,0.00019010228747391925,68515,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4230,0.43850101072928005,0.3725,1.4708,,0.6629546880722046,0.00019005498415548299,62683,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4240,0.4395376561447157,0.4628,1.5094,,0.5587039589881897,0.00019000757398402026,79225,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4250,0.44057430156015137,0.4355,1.6119,,0.504949152469635,0.00018996005701578473,69204,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4250,0.44057430156015137,0.4676,,0.4034995436668396,,,63794,51.2602,97.542,3.063
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4260,0.441610946975587,0.4061,1.4906,,0.6421886086463928,0.00018991243330715666,68569,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4270,0.44264759239102264,0.4843,1.5951,,0.5232327580451965,0.00018986470291464314,73284,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4280,0.4436842378064583,0.4519,1.545,,0.5572845339775085,0.0001898168658948777,73020,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4290,0.44472088322189396,0.4419,1.4795,,0.6156915426254272,0.0001897689223046205,70291,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4300,0.4457575286373296,0.4103,1.5805,,0.5409334301948547,0.00018972087220075806,70410,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4310,0.4467941740527652,0.4315,1.5611,,0.5815865993499756,0.0001896727156403033,70122,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4320,0.4478308194682009,0.3791,1.4827,,0.5300958156585693,0.0001896244526803955,72954,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4330,0.44886746488363655,0.4363,1.5153,,0.5658108592033386,0.00018957608337830014,78411,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4340,0.4499041102990722,0.4211,1.5054,,0.6312065720558167,0.0001895276077914089,67156,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4350,0.45094075571450787,0.375,1.5915,,0.5139359831809998,0.00018947902597723959,69677,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4360,0.4519774011299435,0.45,1.5431,,0.5486561059951782,0.00018943033799343598,74862,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4370,0.45301404654537913,0.4109,1.4592,,0.5347575545310974,0.0001893815438977679,68906,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4380,0.4540506919608148,0.4095,1.5943,,0.5481092929840088,0.00018933264374813112,70416,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4390,0.45508733737625046,0.4764,1.5406,,0.6816368103027344,0.0001892836376025471,69744,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4400,0.4561239827916861,0.371,1.4791,,0.5527973771095276,0.0001892345255191631,67620,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4410,0.4571606282071218,0.4207,1.6013,,0.5513664484024048,0.00018918530755625222,65911,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4420,0.4581972736225574,0.3909,1.4268,,0.6015375852584839,0.0001891359837722131,67941,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4430,0.45923391903799304,0.4509,1.5607,,0.5198348164558411,0.00018908655422556988,76404,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4440,0.46027056445342873,0.4637,1.5681,,0.6430416107177734,0.0001890370189749723,66894,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4450,0.46130720986886437,0.399,1.4464,,0.5457212924957275,0.00018898737807919545,72677,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4460,0.4623438552843,0.4006,1.624,,0.5500580668449402,0.00018893763159713977,68744,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4470,0.46338050069973563,0.404,1.4574,,0.5974887609481812,0.000188887779587831,65122,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4480,0.4644171461151713,0.4226,1.536,,0.5011343955993652,0.00018883782211042013,74815,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4490,0.46545379153060695,0.4383,1.5691,,0.6038835048675537,0.00018878775922418316,71622,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4500,0.4664904369460426,0.4018,1.4418,,0.5166742205619812,0.0001887375909885214,69869,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4500,0.4664904369460426,0.48,,0.4017578661441803,,,60836,52.2549,95.685,3.005
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4510,0.4675270823614783,0.3832,1.5596,,0.49396470189094543,0.0001886873174629609,66837,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4520,0.4685637277769139,0.355,1.5427,,0.6449151039123535,0.0001886369387071528,61531,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4530,0.46960037319234954,0.495,1.4868,,0.5488845109939575,0.00018858645478087306,79860,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4540,0.47063701860778523,0.4085,1.6383,,0.5878297090530396,0.0001885358657440224,65498,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4550,0.47167366402322086,0.3707,1.4397,,0.5760806202888489,0.00018848517165662626,70988,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4560,0.4727103094386565,0.48,1.5111,,0.5765261650085449,0.0001884343725788348,78319,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4570,0.4737469548540922,0.4288,1.5585,,0.6040831208229065,0.00018838346857092265,68107,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4580,0.4747836002695278,0.3589,1.4058,,0.5581718683242798,0.00018833245969328903,72892,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4590,0.47582024568496345,0.4564,1.5742,,0.5224798917770386,0.00018828134600645753,74024,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4600,0.4768568911003991,0.3789,1.5361,,0.5943132638931274,0.00018823012757107613,61791,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4610,0.47789353651583477,0.4348,1.4578,,0.4929638206958771,0.00018817880444791705,79347,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4620,0.4789301819312704,0.4044,1.6025,,0.5296070575714111,0.0001881273766978768,65659,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4630,0.47996682734670604,0.398,1.4744,,0.6591331362724304,0.00018807584438197602,67976,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4640,0.4810034727621417,0.4274,1.5296,,0.5537130236625671,0.00018802420756135936,72101,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4650,0.48204011817757736,0.4633,1.5776,,0.5528603792190552,0.0001879724662972955,69401,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4660,0.483076763593013,0.4138,1.458,,0.5924287438392639,0.00018792062065117708,71219,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4670,0.4841134090084487,0.4077,1.6193,,0.47976091504096985,0.00018786867068452056,71313,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4680,0.4851500544238843,0.3704,1.4501,,0.6019721627235413,0.00018781661645896617,69262,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4690,0.48618669983931995,0.4292,1.509,,0.5058095455169678,0.0001877644580362779,74933,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4700,0.48722334525475564,0.455,1.6079,,0.5409306287765503,0.00018771219547834326,68112,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4710,0.48825999067019127,0.4327,1.4477,,0.5822596549987793,0.00018765982884717344,69780,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4720,0.4892966360856269,0.3732,1.6307,,0.5274143218994141,0.00018760735820490308,70733,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4730,0.49033328150106253,0.4633,1.491,,0.5796424150466919,0.00018755478361379016,67458,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4740,0.4913699269164982,0.3446,1.4661,,0.5506582260131836,0.00018750210513621615,69798,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4750,0.49240657233193386,0.4055,1.6047,,0.5765417814254761,0.00018744932283468565,65399,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4750,0.49240657233193386,0.4616,,0.39753854274749756,,,64233,53.5616,93.351,2.931
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4760,0.4934432177473695,0.402,1.4295,,0.5847504138946533,0.0001873964367718265,65329,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4770,0.4944798631628052,0.4245,1.5154,,0.5308607816696167,0.00018734344701038959,73547,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4780,0.4955165085782408,0.4609,1.5167,,0.604564905166626,0.000187290353613249,72266,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4790,0.49655315399367644,0.397,1.4039,,0.545804500579834,0.00018723715664340166,70827,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4800,0.49758979940911213,0.3853,1.5098,,0.5153405070304871,0.00018718385616396739,70459,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4810,0.49862644482454777,0.4857,1.5035,,0.5919575691223145,0.00018713045223818893,70512,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4820,0.4996630902399834,0.3295,1.4576,,0.5236721634864807,0.0001870769449294316,70988,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4830,0.500699735655419,0.4279,1.5869,,0.5336093902587891,0.00018702333430118353,73192,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4840,0.5017363810708547,0.4289,1.509,,0.5927267670631409,0.00018696962041705542,66111,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4850,0.5027730264862904,0.4187,1.5174,,0.5559136271476746,0.00018691580334078038,73668,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4860,0.503809671901726,0.4812,1.5241,,0.599505603313446,0.0001868618831362141,75366,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4870,0.5048463173171617,0.3366,1.4599,,0.6051629781723022,0.00018680785986733452,67719,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4880,0.5058829627325974,0.3636,1.508,,0.5606697201728821,0.00018675373359824203,73111,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4890,0.5069196081480329,0.5017,1.5278,,0.6028861999511719,0.00018669950439315896,65613,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4900,0.5079562535634686,0.4035,1.4584,,0.5696994066238403,0.00018664517231643007,70947,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4910,0.5089928989789043,0.4676,1.5472,,0.5472151637077332,0.000186590737432522,74677,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4920,0.5100295443943399,0.3913,1.4482,,0.614458441734314,0.0001865361998060234,70509,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4930,0.5110661898097756,0.403,1.5475,,0.482172429561615,0.00018648155950164492,75189,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4940,0.5121028352252112,0.4352,1.5381,,0.5193643569946289,0.00018642681658421892,73965,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4950,0.5131394806406469,0.3894,1.4931,,0.5282149910926819,0.00018637197111869957,64888,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4960,0.5141761260560825,0.4337,1.5001,,0.496786892414093,0.00018631702317016275,75195,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4970,0.5152127714715181,0.5301,1.557,,0.5995614528656006,0.0001862619728038059,72322,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4980,0.5162494168869538,0.3718,1.4344,,0.49268805980682373,0.0001862068200849479,69130,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4990,0.5172860623023895,0.3959,1.5599,,0.5217416882514954,0.00018615156507902924,73854,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,5000,0.5183227077178251,0.4231,1.4633,,0.6669925451278687,0.00018609620785161167,63665,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,5000,0.5183227077178251,0.4058,,0.3942946195602417,,,65600,51.7653,96.59,3.033
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,5010,0.5193593531332608,0.3663,1.4821,,0.5053560137748718,0.0001860407484683783,73316,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,5020,0.5203959985486964,0.487,1.5587,,0.5451399087905884,0.00018598518699513333,75545,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,5030,0.521432643964132,0.3772,1.4706,,0.6276171803474426,0.0001859295234978022,65409,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,5040,0.5224692893795677,0.4061,1.4821,,0.4959412217140198,0.00018587375804243137,78621,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,5050,0.5235059347950034,0.4605,1.5468,,0.8219445943832397,0.00018581789069518827,69625,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,5060,0.524542580210439,0.376,1.399,,0.5229567289352417,0.00018576192152236127,72875,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,5070,0.5255792256258747,0.4506,1.5187,,0.5236271023750305,0.0001857058505903595,76688,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,5080,0.5266158710413104,0.3979,1.5243,,0.6714038252830505,0.00018564967796571286,64022,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,5090,0.5276525164567459,0.4526,1.4614,,0.5469889044761658,0.0001855934037150719,79320,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,5100,0.5286891618721816,0.4035,1.5449,,0.5447632074356079,0.0001855370279052078,65042,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,5110,0.5297258072876173,0.3761,1.3955,,0.5886102914810181,0.00018548055060301215,69104,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,5120,0.5307624527030529,0.4721,1.5387,,0.5537194609642029,0.00018542397187549706,79496,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,5130,0.5317990981184886,0.4143,1.5303,,0.6236017942428589,0.00018536729178979488,63924,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,5140,0.5328357435339243,0.4436,1.4499,,0.5518729090690613,0.00018531051041315838,76605,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,5150,0.5338723889493598,0.4221,1.6104,,0.5475431680679321,0.00018525362781296036,67194,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,5160,0.5349090343647955,0.3905,1.4485,,0.6020500659942627,0.00018519664405669377,66363,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,5170,0.5359456797802312,0.4597,1.509,,0.5301352739334106,0.00018513955921197167,82231,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,5180,0.5369823251956668,0.4878,1.5376,,0.5274538397789001,0.0001850823733465269,74850,,,
