experiment,step,epoch,token_avg_loss,loss,eval_loss,grad_norm,learning_rate,mean_reward,max_reward,min_reward,reward_std,pg_loss,kl_penalty,grad_norm_lora,grad_norm_multimodal,completion_mean_length,format_bonus,plddt,quality_alignment,numerical_accuracy,category_match,focal_weight
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,7630,0.7909604519774012,0.3798,1.5185,,0.46924901008605957,0.00016821342212069138,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,7640,0.7919970973928367,0.4216,1.4405,,0.5975407361984253,0.00016813373056949013,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,7650,0.7930337428082724,0.349,1.3894,,0.5216546058654785,0.0001680539581755084,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,7660,0.7940703882237081,0.4337,1.534,,0.5450637936592102,0.00016797410503339858,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,7670,0.7951070336391437,0.3871,1.3884,,0.5374116897583008,0.0001678941712379089,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,7680,0.7961436790545794,0.3809,1.4365,,0.499702125787735,0.0001678141568838833,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,7690,0.7971803244700151,0.4274,1.4735,,0.5430838465690613,0.00016773406206626126,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,7700,0.7982169698854507,0.4126,1.3548,,0.5226513147354126,0.00016765388688007776,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,7710,0.7992536153008863,0.3642,1.4869,,0.5128280520439148,0.00016757363142046321,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,7720,0.800290260716322,0.4297,1.4331,,0.5635079145431519,0.00016749329578264312,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,7730,0.8013269061317576,0.3926,1.3694,,0.5018700957298279,0.00016741288006193826,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,7740,0.8023635515471933,0.4117,1.5086,,0.5358562469482422,0.00016733238435376427,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,7750,0.803400196962629,0.4062,1.4035,,0.649713397026062,0.00016725180875363192,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,7750,0.803400196962629,0.443,,0.37406784296035767,,,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,7760,0.8044368423780646,0.3833,1.489,,0.5253614187240601,0.00016717115335714667,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,7770,0.8054734877935003,0.459,1.4329,,0.5411052703857422,0.0001670904182600085,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,7780,0.8065101332089358,0.3682,1.3792,,0.6053614616394043,0.00016700960355801224,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,7790,0.8075467786243715,0.3898,1.4713,,0.48240625858306885,0.00016692870934704697,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,7800,0.8085834240398072,0.3818,1.4353,,0.6459616422653198,0.0001668477357230962,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,7810,0.8096200694552428,0.4312,1.4239,,0.48021751642227173,0.00016676668278223762,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,7820,0.8106567148706785,0.4391,1.4731,,0.5352953672409058,0.00016668555062064307,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,7830,0.8116933602861142,0.4033,1.3905,,0.48700520396232605,0.00016660433933457836,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,7840,0.8127300057015497,0.4017,1.4609,,0.48183417320251465,0.0001665230490204032,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,7850,0.8137666511169854,0.3939,1.475,,0.5634968280792236,0.00016644167977457105,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,7860,0.8148032965324211,0.3855,1.3471,,0.5801621675491333,0.0001663602316936291,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,7870,0.8158399419478567,0.4137,1.4823,,0.49674564599990845,0.00016627870487421795,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,7880,0.8168765873632924,0.3434,1.4055,,0.5172331929206848,0.00016619709941307172,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,7890,0.8179132327787281,0.4267,1.3962,,0.4888051748275757,0.00016611541540701778,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,7900,0.8189498781941636,0.3923,1.5314,,0.5117422938346863,0.00016603365295297682,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,7910,0.8199865236095993,0.3723,1.3444,,0.5646607279777527,0.00016595181214796242,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,7920,0.821023169025035,0.4087,1.4522,,0.47253677248954773,0.0001658698930890813,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,7930,0.8220598144404706,0.3532,1.5101,,0.6621338129043579,0.00016578789587353294,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,7940,0.8230964598559063,0.3615,1.3624,,0.5598440170288086,0.00016570582059860956,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,7950,0.824133105271342,0.4027,1.4549,,0.49687251448631287,0.00016562366736169604,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,7960,0.8251697506867776,0.3939,1.4319,,0.7177188396453857,0.00016554143626026972,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,7970,0.8262063961022132,0.4607,1.4365,,0.445286363363266,0.00016545912739190035,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,7980,0.8272430415176489,0.3976,1.5309,,0.6861628890037537,0.00016537674085424995,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,7990,0.8282796869330845,0.3545,1.3547,,0.5132462978363037,0.0001652942767450727,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8000,0.8293163323485202,0.397,1.4578,,0.45827558636665344,0.0001652117351622148,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8000,0.8293163323485202,0.4227,,0.3698214590549469,,,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8010,0.8303529777639559,0.3577,1.4355,,0.5603209733963013,0.00016512911620361444,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8020,0.8313896231793915,0.4138,1.3941,,0.5399854183197021,0.00016504641996730154,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8030,0.8324262685948272,0.3922,1.4978,,0.5681164860725403,0.00016496364655139772,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8040,0.8334629140102627,0.3528,1.3617,,0.6096344590187073,0.00016488079605411627,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8050,0.8344995594256984,0.3835,1.421,,0.5214381814002991,0.0001647978685737618,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8060,0.8355362048411341,0.4261,1.4889,,0.61624675989151,0.00016471486420873037,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8070,0.8365728502565697,0.3508,1.34,,0.5247325897216797,0.0001646317830575092,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8080,0.8376094956720054,0.3838,1.4977,,0.48527050018310547,0.0001645486252186767,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8090,0.8386461410874411,0.3537,1.4063,,0.6118981242179871,0.00016446539079090217,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8100,0.8396827865028766,0.4156,1.4157,,0.5250023603439331,0.00016438207987294585,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8110,0.8407194319183123,0.3921,1.4646,,0.49429062008857727,0.00016429869256365872,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8120,0.841756077333748,0.3977,1.3615,,0.5503540635108948,0.0001642152289619824,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8130,0.8427927227491836,0.4186,1.4883,,0.510670006275177,0.00016413168916694907,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8140,0.8438293681646193,0.4012,1.4361,,0.5873093605041504,0.00016404807327768123,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8150,0.844866013580055,0.3514,1.3823,,0.5872306227684021,0.00016396438139339178,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8160,0.8459026589954906,0.3564,1.474,,0.4698600172996521,0.0001638806136133837,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8170,0.8469393044109262,0.373,1.4018,,0.5520006418228149,0.00016379677003705006,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8180,0.8479759498263619,0.383,1.4393,,0.5332967638969421,0.00016371285076387384,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8190,0.8490125952417975,0.3865,1.4791,,0.5605089068412781,0.00016362885589342785,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8200,0.8500492406572332,0.4037,1.3864,,0.5135719776153564,0.00016354478552537462,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8210,0.8510858860726689,0.3471,1.381,,0.4719642698764801,0.00016346063975946628,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8220,0.8521225314881045,0.4535,1.451,,0.6147364974021912,0.00016337641869554434,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8230,0.8531591769035402,0.3373,1.3907,,0.5616240501403809,0.00016329212243353975,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8240,0.8541958223189758,0.3948,1.4688,,0.4889703392982483,0.00016320775107347255,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8250,0.8552324677344114,0.3852,1.4225,,0.577873170375824,0.00016312330471545203,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8250,0.8552324677344114,0.4718,,0.36893734335899353,,,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8260,0.8562691131498471,0.3621,1.4238,,0.4877794086933136,0.0001630387834596764,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8270,0.8573057585652828,0.4816,1.4749,,0.5342898368835449,0.00016295418740643275,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8280,0.8583424039807184,0.3059,1.3688,,0.5299500823020935,0.00016286951665609692,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8290,0.8593790493961541,0.4127,1.4471,,0.47020775079727173,0.00016278477130913334,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8300,0.8604156948115897,0.3913,1.4562,,0.8662824034690857,0.000162699951466095,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8310,0.8614523402270253,0.3607,1.3086,,0.5381438136100769,0.00016261505722762332,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8320,0.862488985642461,0.4142,1.4403,,0.49449652433395386,0.0001625300886944479,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8330,0.8635256310578966,0.3339,1.4201,,0.6371970176696777,0.00016244504596738652,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8340,0.8645622764733323,0.3691,1.3544,,0.47928693890571594,0.00016235992914734502,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8350,0.865598921888768,0.38,1.5033,,0.7269300222396851,0.00016227473833531716,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8360,0.8666355673042035,0.3869,1.3669,,0.5309680104255676,0.00016218947363238448,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8370,0.8676722127196392,0.3793,1.4711,,0.502368688583374,0.00016210413513971617,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8380,0.8687088581350749,0.3771,1.4617,,0.5793246030807495,0.00016201872295856898,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8390,0.8697455035505105,0.4502,1.4141,,0.5786358118057251,0.00016193323719028711,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8400,0.8707821489659462,0.3562,1.4615,,0.4901428818702698,0.00016184767793630216,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8410,0.8718187943813819,0.3612,1.3934,,0.5800570845603943,0.00016176204529813268,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8420,0.8728554397968175,0.4206,1.4422,,0.5365428328514099,0.00016167633937738457,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8430,0.8738920852122531,0.413,1.4227,,0.547231137752533,0.0001615905602757505,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8440,0.8749287306276888,0.3744,1.3799,,0.49767470359802246,0.00016150470809501,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8450,0.8759653760431244,0.3908,1.4384,,0.48485109210014343,0.00016141878293702945,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8460,0.8770020214585601,0.4157,1.4723,,0.6579750180244446,0.00016133278490376162,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8470,0.8780386668739958,0.3574,1.3851,,0.48961737751960754,0.00016124671409724586,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8480,0.8790753122894314,0.3973,1.4037,,0.5185695886611938,0.00016116057061960783,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8490,0.880111957704867,0.407,1.3894,,0.5418364405632019,0.00016107435457305948,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8500,0.8811486031203027,0.38,1.4411,,0.4825778603553772,0.00016098806605989875,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8500,0.8811486031203027,0.3967,,0.36675354838371277,,,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8510,0.8821852485357383,0.4565,1.4299,,0.4767536222934723,0.0001609017051825097,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8520,0.883221893951174,0.3307,1.3656,,0.5129531025886536,0.00016081527204336212,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8530,0.8842585393666097,0.3925,1.3885,,0.47696608304977417,0.0001607287667450117,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8540,0.8852951847820453,0.4115,1.4623,,0.6378250122070312,0.00016064218939009956,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8550,0.886331830197481,0.3482,1.3608,,0.5431951880455017,0.00016055554008135244,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8560,0.8873684756129167,0.437,1.405,,0.49060532450675964,0.00016046881892158247,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8570,0.8884051210283522,0.3349,1.4027,,0.5965069532394409,0.0001603820260136869,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8580,0.8894417664437879,0.3544,1.412,,0.48301687836647034,0.0001602951614606483,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8590,0.8904784118592236,0.4268,1.4142,,0.5701310634613037,0.00016020822536553408,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8600,0.8915150572746592,0.3406,1.3892,,0.6060790419578552,0.00016012121783149662,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8610,0.8925517026900949,0.3515,1.4034,,0.496575266122818,0.00016003413896177314,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8620,0.8935883481055305,0.4036,1.4501,,0.6327059268951416,0.00015994698885968527,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8630,0.8946249935209661,0.3797,1.3936,,0.5112607479095459,0.00015985976762863938,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8640,0.8956616389364018,0.3922,1.4305,,0.5274771451950073,0.00015977247537212619,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8650,0.8966982843518374,0.3439,1.3655,,0.5621106028556824,0.0001596851121937206,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8660,0.8977349297672731,0.3735,1.3702,,0.4874393045902252,0.0001595976781970818,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8670,0.8987715751827088,0.4582,1.4821,,0.5819738507270813,0.00015951017348595287,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8680,0.8998082205981444,0.3509,1.3195,,0.5474310517311096,0.00015942259816416088,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8690,0.90084486601358,0.4435,1.5132,,0.49869924783706665,0.00015933495233561666,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8700,0.9018815114290157,0.3608,1.4137,,0.5745388865470886,0.00015924723610431468,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8710,0.9029181568444513,0.3806,1.3665,,0.5209788680076599,0.00015915944957433303,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8720,0.903954802259887,0.3741,1.4984,,0.6352609395980835,0.00015907159284983305,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8730,0.9049914476753227,0.4008,1.3504,,0.6492180228233337,0.0001589836660350595,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8740,0.9060280930907583,0.3354,1.4447,,0.479160875082016,0.00015889566923434035,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8750,0.907064738506194,0.4203,1.4589,,0.527452290058136,0.00015880760255208642,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8750,0.907064738506194,0.4492,,0.36664965748786926,,,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8760,0.9081013839216296,0.3715,1.3544,,0.5321736335754395,0.00015871946609279157,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8770,0.9091380293370652,0.3825,1.4626,,0.48640206456184387,0.0001586312599610325,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8780,0.9101746747525009,0.3831,1.372,,0.5109809637069702,0.00015854298426146843,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8790,0.9112113201679366,0.3751,1.4085,,0.5248576402664185,0.0001584546390988413,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8800,0.9122479655833722,0.4294,1.4818,,0.5630447864532471,0.0001583662245779753,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8810,0.9132846109988079,0.378,1.3781,,0.5231462717056274,0.00015827774080377703,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8820,0.9143212564142436,0.3797,1.4288,,0.5036198496818542,0.00015818918788123524,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8830,0.9153579018296791,0.4355,1.4317,,0.5909041166305542,0.0001581005659154207,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8840,0.9163945472451148,0.3521,1.3627,,0.522193968296051,0.00015801187501148612,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8850,0.9174311926605505,0.4201,1.4874,,0.49459144473075867,0.00015792311527466603,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8860,0.9184678380759861,0.3556,1.3454,,0.5817164182662964,0.00015783428681027654,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8870,0.9195044834914218,0.3582,1.3962,,0.5022561550140381,0.00015774538972371542,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8880,0.9205411289068575,0.4226,1.4661,,0.5500971078872681,0.0001576564241204618,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8890,0.921577774322293,0.3464,1.3437,,0.47467589378356934,0.00015756739010607614,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8900,0.9226144197377287,0.4445,1.4172,,0.5329518914222717,0.00015747828778620005,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8910,0.9236510651531643,0.3615,1.4643,,0.6573742628097534,0.00015738911726655616,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8920,0.9246877105686,0.3608,1.3786,,0.4938403069972992,0.00015729987865294807,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8930,0.9257243559840357,0.4049,1.4879,,0.5832659006118774,0.00015721057205126017,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8940,0.9267610013994713,0.3741,1.3775,,0.5852645635604858,0.00015712119756745749,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8950,0.927797646814907,0.3941,1.4129,,0.48749786615371704,0.00015703175530758568,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8960,0.9288342922303426,0.3903,1.4477,,0.6096034049987793,0.00015694224537777065,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8970,0.9298709376457782,0.3777,1.3602,,0.49687910079956055,0.00015685266788421876,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8980,0.9309075830612139,0.3598,1.4346,,0.5144413709640503,0.00015676302293321647,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,8990,0.9319442284766496,0.3561,1.3722,,0.6503515839576721,0.0001566733106311303,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,9000,0.9329808738920852,0.4326,1.4226,,0.4966868460178375,0.0001565835310844067,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,9000,0.9329808738920852,0.4812,,0.3665424883365631,,,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,9010,0.9340175193075209,0.3731,1.4506,,0.5658605098724365,0.00015649368439957183,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,9020,0.9350541647229565,0.3747,1.3436,,0.5830928683280945,0.00015640377068323153,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,9030,0.9360908101383921,0.4006,1.4189,,0.4511009454727173,0.0001563137900420713,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,9040,0.9371274555538278,0.3875,1.4225,,0.5721933245658875,0.00015622374258285592,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,9050,0.9381641009692635,0.4139,1.3646,,0.5472761988639832,0.00015613362841242946,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,9060,0.9392007463846991,0.4112,1.4677,,0.536677360534668,0.00015604344763771522,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,9070,0.9402373918001348,0.38,1.3638,,0.5885011553764343,0.00015595320036571544,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,9080,0.9412740372155705,0.3297,1.4579,,0.48178452253341675,0.00015586288670351134,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,9090,0.942310682631006,0.4244,1.4422,,0.5945930480957031,0.0001557725067582628,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,9100,0.9433473280464417,0.3308,1.3774,,0.5471246242523193,0.0001556820606372085,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,9110,0.9443839734618774,0.3898,1.4256,,0.4950030744075775,0.0001555915484476656,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,9120,0.945420618877313,0.4511,1.48,,0.7613968253135681,0.00015550097029702945,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,9130,0.9464572642927487,0.359,1.355,,0.48157981038093567,0.000155410326292774,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,9140,0.9474939097081844,0.4352,1.4379,,0.49107906222343445,0.0001553196165424511,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,9150,0.94853055512362,0.342,1.3975,,0.5663734674453735,0.00015522884115369068,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,9160,0.9495672005390556,0.3493,1.3992,,0.504804253578186,0.00015513800023420052,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,9170,0.9506038459544912,0.4082,1.4028,,0.5252874493598938,0.00015504709389176622,,,,,,,,,,,,,,,
