experiment,step,epoch,token_avg_loss,loss,eval_loss,grad_norm,learning_rate,policy_loss,reward,grad_norm_lora,grad_norm_mm,eval_mean_reward,eval_format_rate
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3370.0,0.3493495050018141,0.444,1.5844,,0.5474360585212708,0.0001937268572993,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3380.0,0.3503861504172498,0.4675,1.5672,,0.7679764628410339,0.000193688828514,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3390.0,0.3514227958326854,0.382,1.5878,,0.5915052890777588,0.000193650688564,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3400.0,0.352459441248121,0.4772,1.5993,,0.5358601212501526,0.0001936124374945,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3410.0,0.3534960866635567,0.3526,1.5336,,0.5532149076461792,0.000193574075351,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3420.0,0.3545327320789924,0.484,1.5659,,0.5941175818443298,0.000193535602179,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3430.0,0.355569377494428,0.4933,1.6665,,0.8485034704208374,0.0001934970180241,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3440.0,0.3566060229098637,0.3897,1.4663,,0.5606885552406311,0.0001934583229321,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3450.0,0.3576426683252993,0.4934,1.557,,0.5138546824455261,0.0001934195169489,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3460.0,0.358679313740735,0.4135,1.5773,,0.721886932849884,0.0001933806001205,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3470.0,0.3597159591561706,0.4118,1.573,,0.6857011914253235,0.0001933415724932,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3480.0,0.3607526045716063,0.4736,1.5885,,0.5203754901885986,0.0001933024341132,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3490.0,0.3617892499870419,0.371,1.5184,,0.6174993515014648,0.000193263185027,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3500.0,0.3628258954024775,0.4266,1.5768,,0.5419466495513916,0.0001932238252811,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3500.0,0.3628258954024775,0.4887,,0.413358986377716,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3510.0,0.3638625408179132,0.4393,1.5944,,0.589100182056427,0.0001931843549222,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3520.0,0.3648991862333489,0.3682,1.5147,,0.6761285066604614,0.0001931447739973,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3530.0,0.3659358316487845,0.4101,1.5921,,0.5551846623420715,0.0001931050825532,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3540.0,0.3669724770642202,0.4211,1.5532,,0.7325056195259094,0.000193065280637,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3550.0,0.3680091224796558,0.4251,1.5546,,0.580591082572937,0.000193025368296,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3560.0,0.3690457678950914,0.4763,1.6524,,0.5821804404258728,0.0001929853455775,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3570.0,0.3700824133105271,0.3897,1.5145,,0.6064778566360474,0.000192945212529,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3580.0,0.3711190587259628,0.4381,1.5577,,0.5662849545478821,0.0001929049691981,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3590.0,0.3721557041413984,0.3832,1.6493,,0.7016916871070862,0.0001928646156327,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3600.0,0.373192349556834,0.3884,1.5176,,0.5565366148948669,0.0001928241518804,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3610.0,0.3742289949722697,0.4587,1.5617,,0.5128602981567383,0.0001927835779895,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3620.0,0.3752656403877054,0.3748,1.5248,,0.6653034090995789,0.0001927428940079,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3630.0,0.376302285803141,0.4106,1.5368,,0.5335695147514343,0.0001927020999841,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3640.0,0.3773389312185767,0.5097,1.5856,,0.577669620513916,0.0001926611959663,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3650.0,0.3783755766340123,0.3703,1.509,,0.5867695808410645,0.0001926201820032,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3660.0,0.3794122220494479,0.5267,1.586,,0.5678274631500244,0.0001925790581433,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3670.0,0.3804488674648836,0.4024,1.6326,,0.6222628951072693,0.0001925378244356,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3680.0,0.3814855128803193,0.4099,1.5011,,0.6207395792007446,0.0001924964809288,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3690.0,0.3825221582957549,0.4839,1.5551,,0.5001740455627441,0.0001924550276721,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3700.0,0.3835588037111906,0.3711,1.5092,,0.6009032726287842,0.0001924134647146,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3710.0,0.3845954491266262,0.4408,1.5776,,0.5131984353065491,0.0001923717921057,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3720.0,0.3856320945420619,0.4587,1.6075,,0.5797728300094604,0.0001923300098949,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3730.0,0.3866687399574975,0.3602,1.5095,,0.67817223072052,0.0001922881181316,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3740.0,0.3877053853729332,0.4895,1.5627,,0.5486442446708679,0.0001922461168656,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3750.0,0.3887420307883688,0.3948,1.5836,,0.7008852362632751,0.0001922040061467,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3750.0,0.3887420307883688,0.4992,,0.4087120294570923,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3760.0,0.3897786762038044,0.4177,1.5211,,0.6668890118598938,0.0001921617860249,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3770.0,0.3908153216192401,0.4694,1.5892,,0.576068639755249,0.0001921194565503,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3780.0,0.3918519670346758,0.4048,1.5072,,0.5184717178344727,0.0001920770177731,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3790.0,0.3928886124501114,0.4261,1.575,,0.5547011494636536,0.0001920344697437,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3800.0,0.3939252578655471,0.4782,1.621,,0.6585066318511963,0.0001919918125125,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3810.0,0.3949619032809827,0.3402,1.5028,,0.5461810827255249,0.0001919490461302,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3820.0,0.3959985486964184,0.4529,1.5361,,0.5089845657348633,0.0001919061706475,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3830.0,0.397035194111854,0.4203,1.515,,0.6566956639289856,0.0001918631861153,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3840.0,0.3980718395272897,0.3711,1.5594,,0.5249775648117065,0.0001918200925846,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3850.0,0.3991084849427253,0.4747,1.574,,0.5882236361503601,0.0001917768901065,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3860.0,0.400145130358161,0.4326,1.5122,,0.584431529045105,0.0001917335787323,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3870.0,0.4011817757735966,0.4537,1.6215,,0.6443204283714294,0.0001916901585133,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3880.0,0.4022184211890323,0.4755,1.566,,0.6007131934165955,0.0001916466295011,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3890.0,0.4032550666044679,0.3859,1.4971,,0.6164790987968445,0.0001916029917474,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3900.0,0.4042917120199036,0.4063,1.6075,,0.5229465365409851,0.0001915592453039,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3910.0,0.4053283574353392,0.3641,1.5041,,0.6744875311851501,0.0001915153902225,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3920.0,0.4063650028507748,0.454,1.5481,,0.5620049834251404,0.0001914714265553,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3930.0,0.4074016482662105,0.4543,1.5258,,0.619799017906189,0.0001914273543544,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3940.0,0.4084382936816462,0.3959,1.5111,,0.6112759709358215,0.000191383173672,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3950.0,0.4094749390970818,0.4165,1.5525,,0.6082704663276672,0.0001913388845608,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3960.0,0.4105115845125175,0.5337,1.6132,,0.5543808937072754,0.0001912944870731,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3970.0,0.4115482299279531,0.3592,1.5019,,0.5623288154602051,0.0001912499812617,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3980.0,0.4125848753433888,0.445,1.566,,0.498884916305542,0.0001912053671793,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3990.0,0.4136215207588244,0.4339,1.4908,,0.6036494374275208,0.000191160644879,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4000.0,0.4146581661742601,0.4029,1.602,,0.5962198972702026,0.0001911158144137,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4000.0,0.4146581661742601,0.469,,0.4039714634418487,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4010.0,0.4156948115896957,0.4549,1.6097,,0.5519488453865051,0.0001910708758367,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4020.0,0.4167314570051313,0.3995,1.4679,,0.6059325337409973,0.0001910258292013,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4030.0,0.417768102420567,0.4648,1.6016,,0.5319671630859375,0.000190980674561,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4040.0,0.4188047478360027,0.4511,1.5547,,0.6735473275184631,0.0001909354119692,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4050.0,0.4198413932514383,0.392,1.4965,,0.5793274641036987,0.0001908900414798,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4060.0,0.420878038666874,0.4632,1.5519,,0.538056492805481,0.0001908445631465,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4070.0,0.4219146840823096,0.4224,1.5016,,0.6506003737449646,0.0001907989770233,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4080.0,0.4229513294977453,0.4456,1.5528,,0.5437598824501038,0.0001907532831643,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4090.0,0.4239879749131809,0.4835,1.5775,,0.5116537809371948,0.0001907074816238,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4100.0,0.4250246203286166,0.3718,1.4725,,0.6014133095741272,0.000190661572456,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4110.0,0.4260612657440522,0.4727,1.5375,,0.5478833913803101,0.0001906155557154,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4120.0,0.4270979111594879,0.4524,1.5996,,0.7274998426437378,0.0001905694314567,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4130.0,0.4281345565749235,0.3796,1.4306,,0.5696590542793274,0.0001905231997346,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4140.0,0.4291712019903592,0.4699,1.5554,,0.5066081285476685,0.0001904768606038,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4150.0,0.4302078474057949,0.3974,1.5548,,0.6250494122505188,0.0001904304141195,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4160.0,0.4312444928212305,0.4794,1.4862,,0.5360016822814941,0.0001903838603367,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4170.0,0.4322811382366661,0.4482,1.5985,,0.54422527551651,0.0001903371993107,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4180.0,0.4333177836521018,0.3851,1.4484,,0.7714735269546509,0.0001902904310967,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4190.0,0.4343544290675374,0.5089,1.5831,,0.5377123951911926,0.0001902435557504,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4200.0,0.4353910744829731,0.4134,1.6456,,0.6308497786521912,0.0001901965733273,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4210.0,0.4364277198984087,0.3917,1.4208,,0.6260226368904114,0.0001901494838832,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4220.0,0.4374643653138444,0.4386,1.5701,,0.4689141809940338,0.0001901022874739,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4230.0,0.43850101072928,0.3725,1.4708,,0.6629546880722046,0.0001900549841554,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4240.0,0.4395376561447157,0.4628,1.5094,,0.5587039589881897,0.000190007573984,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4250.0,0.4405743015601513,0.4355,1.6119,,0.504949152469635,0.0001899600570157,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4250.0,0.4405743015601513,0.4676,,0.4034995436668396,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4260.0,0.441610946975587,0.4061,1.4906,,0.6421886086463928,0.0001899124333071,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4270.0,0.4426475923910226,0.4843,1.5951,,0.5232327580451965,0.0001898647029146,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4280.0,0.4436842378064583,0.4519,1.545,,0.5572845339775085,0.0001898168658948,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4290.0,0.4447208832218939,0.4419,1.4795,,0.6156915426254272,0.0001897689223046,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4300.0,0.4457575286373296,0.4103,1.5805,,0.5409334301948547,0.0001897208722007,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4310.0,0.4467941740527652,0.4315,1.5611,,0.5815865993499756,0.0001896727156403,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4320.0,0.4478308194682009,0.3791,1.4827,,0.5300958156585693,0.0001896244526803,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4330.0,0.4488674648836365,0.4363,1.5153,,0.5658108592033386,0.0001895760833783,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4340.0,0.4499041102990722,0.4211,1.5054,,0.6312065720558167,0.0001895276077914,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4350.0,0.4509407557145078,0.375,1.5915,,0.5139359831809998,0.0001894790259772,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4360.0,0.4519774011299435,0.45,1.5431,,0.5486561059951782,0.0001894303379934,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4370.0,0.4530140465453791,0.4109,1.4592,,0.5347575545310974,0.0001893815438977,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4380.0,0.4540506919608148,0.4095,1.5943,,0.5481092929840088,0.0001893326437481,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4390.0,0.4550873373762504,0.4764,1.5406,,0.6816368103027344,0.0001892836376025,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4400.0,0.4561239827916861,0.371,1.4791,,0.5527973771095276,0.0001892345255191,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4410.0,0.4571606282071218,0.4207,1.6013,,0.5513664484024048,0.0001891853075562,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4420.0,0.4581972736225574,0.3909,1.4268,,0.6015375852584839,0.0001891359837722,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4430.0,0.459233919037993,0.4509,1.5607,,0.5198348164558411,0.0001890865542255,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4440.0,0.4602705644534287,0.4637,1.5681,,0.6430416107177734,0.0001890370189749,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4450.0,0.4613072098688643,0.399,1.4464,,0.5457212924957275,0.0001889873780791,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4460.0,0.4623438552843,0.4006,1.624,,0.5500580668449402,0.0001889376315971,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4470.0,0.4633805006997356,0.404,1.4574,,0.5974887609481812,0.0001888877795878,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4480.0,0.4644171461151713,0.4226,1.536,,0.5011343955993652,0.0001888378221104,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4490.0,0.4654537915306069,0.4383,1.5691,,0.6038835048675537,0.0001887877592241,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4500.0,0.4664904369460426,0.4018,1.4418,,0.5166742205619812,0.0001887375909885,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4500.0,0.4664904369460426,0.48,,0.4017578661441803,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4510.0,0.4675270823614783,0.3832,1.5596,,0.4939647018909454,0.0001886873174629,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4520.0,0.4685637277769139,0.355,1.5427,,0.6449151039123535,0.0001886369387071,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4530.0,0.4696003731923495,0.495,1.4868,,0.5488845109939575,0.0001885864547808,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4540.0,0.4706370186077852,0.4085,1.6383,,0.5878297090530396,0.000188535865744,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4550.0,0.4716736640232208,0.3707,1.4397,,0.5760806202888489,0.0001884851716566,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4560.0,0.4727103094386565,0.48,1.5111,,0.5765261650085449,0.0001884343725788,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4570.0,0.4737469548540922,0.4288,1.5585,,0.6040831208229065,0.0001883834685709,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4580.0,0.4747836002695278,0.3589,1.4058,,0.5581718683242798,0.0001883324596932,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4590.0,0.4758202456849634,0.4564,1.5742,,0.5224798917770386,0.0001882813460064,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4600.0,0.4768568911003991,0.3789,1.5361,,0.5943132638931274,0.000188230127571,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4610.0,0.4778935365158347,0.4348,1.4578,,0.4929638206958771,0.0001881788044479,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4620.0,0.4789301819312704,0.4044,1.6025,,0.5296070575714111,0.0001881273766978,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4630.0,0.479966827346706,0.398,1.4744,,0.6591331362724304,0.0001880758443819,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4640.0,0.4810034727621417,0.4274,1.5296,,0.5537130236625671,0.0001880242075613,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4650.0,0.4820401181775773,0.4633,1.5776,,0.5528603792190552,0.0001879724662972,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4660.0,0.483076763593013,0.4138,1.458,,0.5924287438392639,0.0001879206206511,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4670.0,0.4841134090084487,0.4077,1.6193,,0.4797609150409698,0.0001878686706845,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4680.0,0.4851500544238843,0.3704,1.4501,,0.6019721627235413,0.0001878166164589,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4690.0,0.4861866998393199,0.4292,1.509,,0.5058095455169678,0.0001877644580362,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4700.0,0.4872233452547556,0.455,1.6079,,0.5409306287765503,0.0001877121954783,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4710.0,0.4882599906701912,0.4327,1.4477,,0.5822596549987793,0.0001876598288471,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4720.0,0.4892966360856269,0.3732,1.6307,,0.5274143218994141,0.0001876073582049,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4730.0,0.4903332815010625,0.4633,1.491,,0.5796424150466919,0.0001875547836137,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4740.0,0.4913699269164982,0.3446,1.4661,,0.5506582260131836,0.0001875021051362,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4750.0,0.4924065723319338,0.4055,1.6047,,0.5765417814254761,0.0001874493228346,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4750.0,0.4924065723319338,0.4616,,0.3975385427474975,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4760.0,0.4934432177473695,0.402,1.4295,,0.5847504138946533,0.0001873964367718,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4770.0,0.4944798631628052,0.4245,1.5154,,0.5308607816696167,0.0001873434470103,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4780.0,0.4955165085782408,0.4609,1.5167,,0.604564905166626,0.0001872903536132,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4790.0,0.4965531539936764,0.397,1.4039,,0.545804500579834,0.0001872371566434,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4800.0,0.4975897994091121,0.3853,1.5098,,0.5153405070304871,0.0001871838561639,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4810.0,0.4986264448245477,0.4857,1.5035,,0.5919575691223145,0.0001871304522381,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4820.0,0.4996630902399834,0.3295,1.4576,,0.5236721634864807,0.0001870769449294,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4830.0,0.500699735655419,0.4279,1.5869,,0.5336093902587891,0.0001870233343011,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4840.0,0.5017363810708547,0.4289,1.509,,0.5927267670631409,0.000186969620417,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4850.0,0.5027730264862904,0.4187,1.5174,,0.5559136271476746,0.0001869158033407,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4860.0,0.503809671901726,0.4812,1.5241,,0.599505603313446,0.0001868618831362,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4870.0,0.5048463173171617,0.3366,1.4599,,0.6051629781723022,0.0001868078598673,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4880.0,0.5058829627325974,0.3636,1.508,,0.5606697201728821,0.0001867537335982,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4890.0,0.5069196081480329,0.5017,1.5278,,0.6028861999511719,0.0001866995043931,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4900.0,0.5079562535634686,0.4035,1.4584,,0.5696994066238403,0.0001866451723164,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4910.0,0.5089928989789043,0.4676,1.5472,,0.5472151637077332,0.0001865907374325,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4920.0,0.5100295443943399,0.3913,1.4482,,0.614458441734314,0.000186536199806,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4930.0,0.5110661898097756,0.403,1.5475,,0.482172429561615,0.0001864815595016,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4940.0,0.5121028352252112,0.4352,1.5381,,0.5193643569946289,0.0001864268165842,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4950.0,0.5131394806406469,0.3894,1.4931,,0.5282149910926819,0.0001863719711186,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4960.0,0.5141761260560825,0.4337,1.5001,,0.496786892414093,0.0001863170231701,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4970.0,0.5152127714715181,0.5301,1.557,,0.5995614528656006,0.0001862619728038,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4980.0,0.5162494168869538,0.3718,1.4344,,0.4926880598068237,0.0001862068200849,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,4990.0,0.5172860623023895,0.3959,1.5599,,0.5217416882514954,0.000186151565079,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,5000.0,0.5183227077178251,0.4231,1.4633,,0.6669925451278687,0.0001860962078516,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,5000.0,0.5183227077178251,0.4058,,0.3942946195602417,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,5010.0,0.5193593531332608,0.3663,1.4821,,0.5053560137748718,0.0001860407484683,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,5020.0,0.5203959985486964,0.487,1.5587,,0.5451399087905884,0.0001859851869951,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,5030.0,0.521432643964132,0.3772,1.4706,,0.6276171803474426,0.0001859295234978,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,5040.0,0.5224692893795677,0.4061,1.4821,,0.4959412217140198,0.0001858737580424,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,5050.0,0.5235059347950034,0.4605,1.5468,,0.8219445943832397,0.0001858178906951,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,5060.0,0.524542580210439,0.376,1.399,,0.5229567289352417,0.0001857619215223,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,5070.0,0.5255792256258747,0.4506,1.5187,,0.5236271023750305,0.0001857058505903,,,,,,
